"ShaderTypeName","ShaderType","Frequency","NumShaders","ShadersSize"
"FTSRDetectThinGeometryCS","Global","SF_Compute","28","301377"
"FTSRDilateVelocityCS","Global","SF_Compute","6","107009"
"FTSRMeasureFlickeringLumaCS","Global","SF_Compute","1","2717"
"FTSRMeasureThinGeometryCoverageCS","Global","SF_Compute","2","5637"
"FTSRRejectShadingCS","Global","SF_Compute","54","2383977"
"FTSRResolveHistoryCS","Global","SF_Compute","8","55991"
"FTSRSpatialAntiAliasingCS","Global","SF_Compute","2","9387"
"FTSRTSRWeightRelaxationCS","Global","SF_Compute","22","106820"
"FTSRUpdateHistoryCS","Global","SF_Compute","12","213634"
"FTSRVisualizeCS","Global","SF_Compute","1","11309"
"FTemporalAACS","Global","SF_Compute","63","535729"
"FTemporalUpsampleDepthPS","Global","SF_Pixel","1","4598"
"FTestImagePS","Global","SF_Pixel","1","3996"
"FTileClassificationCS","Global","SF_Compute","6","34199"
"FTonemapCS","Global","SF_Compute","124","744405"
"FTonemapPS","Global","SF_Pixel","124","777541"
"FTonemapVS","Global","SF_Vertex","1","2839"
"FTransferVelocityPassCS","Global","SF_Compute","1","1940"
"FTranslucencyUpsampleResponsiveAAPS","Global","SF_Pixel","1","2593"
"FTranslucentLightingInjectBatchCS","Global","SF_Compute","8","54359"
"FUYVYConvertPS","Global","SF_Pixel","1","3111"
"FUndistortImagePointsCS","Global","SF_Compute","1","2205"
"FUpdateHistoryDepthRejectionPS","Global","SF_Pixel","1","5927"
"FUpdateSampleCoverageCS","Global","SF_Compute","1","2979"
"FUpdateTexture2DSubresourceCS_Float","Global","SF_Compute","1","2116"
"FUpdateTexture2DSubresourceCS_Int32","Global","SF_Compute","1","2098"
"FUpdateTexture2DSubresourceCS_Uint32","Global","SF_Compute","1","2127"
"FUpdateTexture3DSubresourceCS","Global","SF_Compute","1","2179"
"FUploadHeightFieldToAtlasCS","Global","SF_Compute","1","2393"
"FUploadVisibilityToAtlasCS","Global","SF_Compute","1","2456"
"FUpscalePS","Global","SF_Pixel","14","47009"
"FUpscaleVS","Global","SF_Vertex","1","2747"
"FVYUConvertPS","Global","SF_Pixel","1","3730"
"FViewDepthCopyCS","Global","SF_Compute","1","2290"
"FVirtualShadowMapTraceLightSamplesCS","Global","SF_Compute","1","18392"
"FVirtualVoxelGenerateMipCS","Global","SF_Compute","2","8524"
"FVirtualVoxelIndirectArgMipCS","Global","SF_Compute","1","1976"
"FVirtualVoxelInjectOpaqueCS","Global","SF_Compute","1","4525"
"FVisibleBricksHashCS","Global","SF_Compute","1","4547"
"FVisibleLightHashCS","Global","SF_Compute","3","9969"
"FVisiblityRasterClassificationCS","Global","SF_Compute","2","6249"
"FVisiblityRasterComputeBinningCS","Global","SF_Compute","3","23269"
"FVisiblityRasterComputeCompactionCS","Global","SF_Compute","1","3773"
"FVisiblityRasterComputeDebugCS","Global","SF_Compute","1","14061"
"FVisiblityRasterComputeNaiveCS","Global","SF_Compute","3","17079"
"FVisiblityRasterComputePrepareDepthGridCS","Global","SF_Compute","1","2894"
"FVisiblityRasterComputeRasterizeCS","Global","SF_Compute","1","8882"
"FVisiblityRasterComputeRasterizeMultiSampleCS","Global","SF_Compute","4","55690"
"FVisiblityRasterHWPS","Global","SF_Pixel","1","2452"
"FVisiblityRasterHWVS","Global","SF_Vertex","3","13955"
"FVisualizeBufferPS","Global","SF_Pixel","1","2793"
"FVisualizeComplexityApplyPS","Global","SF_Pixel","2","12516"
"FVisualizeDOFPS","Global","SF_Pixel","1","3512"
"FVisualizeDistanceFieldUpsamplePS","Global","SF_Pixel","1","2165"
"FVisualizeGBufferHintsPS","Global","SF_Pixel","1","6910"
"FVisualizeHDRPS","Global","SF_Pixel","1","30432"
"FVisualizeLevelInstancePS","Global","SF_Pixel","4","17183"
"FVisualizeLocalExposurePS","Global","SF_Pixel","2","9757"
"FVisualizeMeshDistanceFieldCS","Global","SF_Compute","9","95945"
"FVisualizeMotionVectorsPS","Global","SF_Pixel","1","4488"
"FVisualizeNanitePS","Global","SF_Pixel","1","2793"
"FVisualizeShadingModelPS","Global","SF_Pixel","1","3685"
"FVisualizeTexturePS","Global","SF_Pixel","8","25290"
"FVisualizeTiledScreenSpaceReflectionsPS","Global","SF_Pixel","10","63923"
"FVisualizeTiledScreenSpaceReflectionsVS","Global","SF_Vertex","1","2510"
"FVisualizeVirtualTextureApplyPS","Global","SF_Pixel","1","3022"
"FVisualizeVolumetricLightmapPS","Global","SF_Pixel","1","4665"
"FVisualizeVolumetricLightmapVS","Global","SF_Vertex","1","4168"
"FVolumeCompactLightSampleTracesCS","Global","SF_Compute","2","5776"
"FVolumeFilterVisibleLightHashCS","Global","SF_Compute","1","3706"
"FVolumeGenerateLightSamplesCS","Global","SF_Compute","64","1849277"
"FVolumeShadeLightSamplesCS","Global","SF_Compute","64","876763"
"FVolumeSoftwareRayTraceLightSamplesCS","Global","SF_Compute","2","27780"
"FVolumeTextureTilePreviewPS","Global","SF_Pixel","1","3559"
"FVolumeTextureTracePreviewPS","Global","SF_Pixel","1","4263"
"FVolumeVisibleLightHashCS","Global","SF_Compute","2","5618"
"FVolumetricFogFinalIntegrationCS","Global","SF_Compute","1","3936"
"FVolumetricFogLightScatteringCS","Global","SF_Compute","240","4295040"
"FVolumetricFogMaterialSetupCS","Global","SF_Compute","4","18243"
"FVoxelAdaptiveFeedbackCS","Global","SF_Compute","1","2483"
"FVoxelAddIndirectBufferCS","Global","SF_Compute","1","2309"
"FVoxelAddNodeDescCS","Global","SF_Compute","2","5257"
"FVoxelAllocatePageIndexCS","Global","SF_Compute","1","4118"
"FVoxelAllocateVoxelPageCS","Global","SF_Compute","2","5873"
"FVoxelIndPageClearCS","Global","SF_Compute","1","2104"
"FVoxelMarkValidPageIndex_PrepareCS","Global","SF_Compute","2","6555"
"FVoxelRasterComputeCS","Global","SF_Compute","2","8680"
"FVoxelVirtualRaymarchingCS","Global","SF_Compute","2","109483"
"FWaterInfoTextureBlurPS","Global","SF_Pixel","1","2618"
"FWaterInfoTextureMergePS","Global","SF_Pixel","1","3772"
"FWaterRefractionCopyPS","Global","SF_Pixel","6","14421"
"FWaterTileCategorisationMarkCS","Global","SF_Compute","2","6527"
"FWaterTileClassificationBuildListsCS","Global","SF_Compute","4","12968"
"FWaterTileVS","Global","SF_Vertex","1","2510"
"FWholeSceneDirectionalShadowStencilVS","Global","SF_Vertex","1","2065"
"FWideCustomResolve0_1x_falsePS","Global","SF_Pixel","1","2206"
"FWideCustomResolve0_1x_truePS","Global","SF_Pixel","1","2206"
"FWideCustomResolve2_0x_falsePS","Global","SF_Pixel","1","2379"
"FWideCustomResolve2_0x_truePS","Global","SF_Pixel","1","2379"
"FWideCustomResolve2_1x_falsePS","Global","SF_Pixel","1","2784"
"FWideCustomResolve2_1x_truePS","Global","SF_Pixel","1","2784"
"FWideCustomResolve2_2x_falsePS","Global","SF_Pixel","1","2788"
"FWideCustomResolve2_2x_truePS","Global","SF_Pixel","1","2788"
"FWideCustomResolve2_3x_falsePS","Global","SF_Pixel","1","2791"
"FWideCustomResolve2_3x_truePS","Global","SF_Pixel","1","2791"
"FWideCustomResolve4_0x_falsePS","Global","SF_Pixel","1","2379"
"FWideCustomResolve4_0x_truePS","Global","SF_Pixel","1","2379"
"FWideCustomResolve4_1x_falsePS","Global","SF_Pixel","1","2981"
"FWideCustomResolve4_1x_truePS","Global","SF_Pixel","1","2981"
"FWideCustomResolve4_2x_falsePS","Global","SF_Pixel","1","3150"
"FWideCustomResolve4_2x_truePS","Global","SF_Pixel","1","3150"
"FWideCustomResolve4_3x_falsePS","Global","SF_Pixel","1","3328"
"FWideCustomResolve4_3x_truePS","Global","SF_Pixel","1","3328"
"FWideCustomResolve8_0x_falsePS","Global","SF_Pixel","1","2374"
"FWideCustomResolve8_0x_truePS","Global","SF_Pixel","1","2374"
"FWideCustomResolve8_1x_falsePS","Global","SF_Pixel","1","3635"
"FWideCustomResolve8_1x_truePS","Global","SF_Pixel","1","3635"
"FWideCustomResolve8_2x_falsePS","Global","SF_Pixel","1","3928"
"FWideCustomResolve8_2x_truePS","Global","SF_Pixel","1","3928"
"FWideCustomResolve8_3x_falsePS","Global","SF_Pixel","1","4212"
"FWideCustomResolve8_3x_truePS","Global","SF_Pixel","1","4212"
"FWideCustomResolveVS","Global","SF_Vertex","1","1528"
"FWriteToBoundingSphereVS","Global","SF_Vertex","1","2873"
"FWriteToSliceGS","Global","SF_Geometry","1","2012"
"FWriteToSliceVS","Global","SF_Vertex","1","2382"
"FYCbCrConvertPS","Global","SF_Pixel","1","3101"
"FYCbCrConvertPS_4x4Matrix","Global","SF_Pixel","1","3044"
"FYCoCgConvertPS","Global","SF_Pixel","1","3648"
"FYUVConvertPS","Global","SF_Pixel","1","3097"
"FYUVY416ConvertPS","Global","SF_Pixel","1","3730"
"FYUVv210ConvertPS","Global","SF_Pixel","1","3828"
"FYUVv216ConvertPS","Global","SF_Pixel","1","4035"
"FYUY2ConvertPS","Global","SF_Pixel","1","3123"
"FYVYUConvertPS","Global","SF_Pixel","1","3111"
"NiagaraComputeFreeIDsCS","Global","SF_Compute","1","3146"
"NiagaraFillIntBufferCS","Global","SF_Compute","1","1771"
"RenderSkyAtmosphereEditorHudPS","Global","SF_Pixel","1","17123"
"TCopyDataCS<1>","Global","SF_Compute","1","1772"
"TCopyDataCS<2>","Global","SF_Compute","1","1890"
"TDirectionalPercentageCloserShadowProjectionPS5false","Global","SF_Pixel","1","6944"
"TDirectionalPercentageCloserShadowProjectionPS5true","Global","SF_Pixel","1","6977"
"TGPUSkinCacheCS<(0 * 32 + 0 * 16 + 0 * 4 + 0)>","Global","SF_Compute","1","3680"
"TGPUSkinCacheCS<(0 * 32 + 0 * 16 + 0 * 4 + 1)>","Global","SF_Compute","1","3913"
"TGPUSkinCacheCS<(0 * 32 + 0 * 16 + 0 * 4 + 2)>","Global","SF_Compute","1","9776"
"TGPUSkinCacheCS<(0 * 32 + 0 * 16 + 1 * 4 + 0)>","Global","SF_Compute","1","4202"
"TGPUSkinCacheCS<(0 * 32 + 0 * 16 + 1 * 4 + 1)>","Global","SF_Compute","1","4440"
"TGPUSkinCacheCS<(0 * 32 + 0 * 16 + 1 * 4 + 2)>","Global","SF_Compute","1","10306"
"TGPUSkinCacheCS<(0 * 32 + 0 * 16 + 2 * 4 + 0)>","Global","SF_Compute","1","3794"
"TGPUSkinCacheCS<(0 * 32 + 0 * 16 + 2 * 4 + 1)>","Global","SF_Compute","1","4045"
"TGPUSkinCacheCS<(0 * 32 + 0 * 16 + 2 * 4 + 2)>","Global","SF_Compute","1","9519"
"TGPUSkinCacheCS<(0 * 32 + 1 * 16 + 0 * 4 + 0)>","Global","SF_Compute","1","3694"
"TGPUSkinCacheCS<(0 * 32 + 1 * 16 + 0 * 4 + 1)>","Global","SF_Compute","1","3932"
"TGPUSkinCacheCS<(0 * 32 + 1 * 16 + 0 * 4 + 2)>","Global","SF_Compute","1","9754"
"TGPUSkinCacheCS<(0 * 32 + 1 * 16 + 1 * 4 + 0)>","Global","SF_Compute","1","4210"
"TGPUSkinCacheCS<(0 * 32 + 1 * 16 + 1 * 4 + 1)>","Global","SF_Compute","1","4440"
"TGPUSkinCacheCS<(0 * 32 + 1 * 16 + 1 * 4 + 2)>","Global","SF_Compute","1","10289"
"TGPUSkinCacheCS<(1 * 32 + 0 * 16 + 0 * 4 + 0)>","Global","SF_Compute","1","3674"
"TGPUSkinCacheCS<(1 * 32 + 0 * 16 + 0 * 4 + 1)>","Global","SF_Compute","1","3926"
"TGPUSkinCacheCS<(1 * 32 + 0 * 16 + 0 * 4 + 2)>","Global","SF_Compute","1","9749"
"TGPUSkinCacheCS<(1 * 32 + 0 * 16 + 1 * 4 + 0)>","Global","SF_Compute","1","4229"
"TGPUSkinCacheCS<(1 * 32 + 0 * 16 + 1 * 4 + 1)>","Global","SF_Compute","1","4494"
"TGPUSkinCacheCS<(1 * 32 + 0 * 16 + 1 * 4 + 2)>","Global","SF_Compute","1","10405"
"TGPUSkinCacheCS<(1 * 32 + 1 * 16 + 0 * 4 + 0)>","Global","SF_Compute","1","3684"
"TGPUSkinCacheCS<(1 * 32 + 1 * 16 + 0 * 4 + 1)>","Global","SF_Compute","1","3940"
"TGPUSkinCacheCS<(1 * 32 + 1 * 16 + 0 * 4 + 2)>","Global","SF_Compute","1","9745"
"TGPUSkinCacheCS<(1 * 32 + 1 * 16 + 1 * 4 + 0)>","Global","SF_Compute","1","4242"
"TGPUSkinCacheCS<(1 * 32 + 1 * 16 + 1 * 4 + 1)>","Global","SF_Compute","1","4493"
"TGPUSkinCacheCS<(1 * 32 + 1 * 16 + 1 * 4 + 2)>","Global","SF_Compute","1","10424"
"TMeshPaintDilatePixelShader","Global","SF_Pixel","1","3065"
"TMeshPaintDilateVertexShader","Global","SF_Vertex","1","2386"
"TMeshPaintPixelShader","Global","SF_Pixel","5","16457"
"TMeshPaintVertexShader","Global","SF_Vertex","1","2388"
"TOneColorPixelShaderMRT","Global","SF_Pixel","43","89270"
"TOneColorVSfalsefalse","Global","SF_Vertex","1","2168"
"TOneColorVSfalsetrue","Global","SF_Vertex","1","2168"
"TOneColorVStruefalse","Global","SF_Vertex","1","1855"
"TOneColorVStruetrue","Global","SF_Vertex","1","1855"
"TPageTableUpdatePS<PF_R16G16B16A16_UINT>","Global","SF_Pixel","1","1500"
"TPageTableUpdatePS<PF_R16G16_UINT>","Global","SF_Pixel","1","1463"
"TPageTableUpdatePS<PF_R16_UINT>","Global","SF_Pixel","1","1442"
"TPageTableUpdatePS<PF_R32G32B32A32_UINT>","Global","SF_Pixel","1","1500"
"TPageTableUpdatePS<PF_R32G32_UINT>","Global","SF_Pixel","1","1463"
"TPageTableUpdatePS<PF_R32_UINT>","Global","SF_Pixel","1","1442"
"TPageTableUpdateVS<false>","Global","SF_Vertex","1","2668"
"TPageTableUpdateVS<true>","Global","SF_Vertex","1","2672"
"TParticleInjectionPS<false>","Global","SF_Pixel","1","1827"
"TParticleInjectionPS<true>","Global","SF_Pixel","1","1688"
"TParticleSimulationPS<PCM_DepthBuffer>","Global","SF_Pixel","1","8187"
"TParticleSimulationPS<PCM_DistanceField>","Global","SF_Pixel","1","9903"
"TParticleSimulationPS<PCM_None>","Global","SF_Pixel","1","5507"
"TPrefilterPlanarReflectionPS<false>","Global","SF_Pixel","1","2800"
"TPrefilterPlanarReflectionPS<true>","Global","SF_Pixel","1","4705"
"TScreenVSForGS<false>","Global","SF_Vertex","1","2209"
"TScreenVSForGS<true>","Global","SF_Vertex","1","2559"
"TShadowProjectionFromTranslucencyPS<1>","Global","SF_Pixel","1","4287"
"TShadowProjectionFromTranslucencyPS<2>","Global","SF_Pixel","1","4287"
"TShadowProjectionFromTranslucencyPS<3>","Global","SF_Pixel","1","4287"
"TShadowProjectionFromTranslucencyPS<4>","Global","SF_Pixel","1","4287"
"TShadowProjectionFromTranslucencyPS<5>","Global","SF_Pixel","1","4287"
"TSlateElementPSBorderfalsefalsefalsefalseA","Global","SF_Pixel","1","3452"
"TSlateElementPSBorderfalsetruefalsefalseA","Global","SF_Pixel","1","3284"
"TSlateElementPSBordertruefalsefalsefalseA","Global","SF_Pixel","1","3266"
"TSlateElementPSBordertruetruefalsefalseA","Global","SF_Pixel","1","3278"
"TSlateElementPSColorFontfalsetruefalsefalseA","Global","SF_Pixel","1","3242"
"TSlateElementPSColorFonttruetruefalsefalseA","Global","SF_Pixel","1","3254"
"TSlateElementPSDefaultfalsefalsefalsefalseA","Global","SF_Pixel","1","3280"
"TSlateElementPSDefaultfalsefalsefalsetrueA","Global","SF_Pixel","1","5379"
"TSlateElementPSDefaultfalsefalsetruefalseA","Global","SF_Pixel","1","3272"
"TSlateElementPSDefaultfalsefalsetruetrueA","Global","SF_Pixel","1","5319"
"TSlateElementPSDefaultfalsetruefalsefalseA","Global","SF_Pixel","1","3285"
"TSlateElementPSDefaultfalsetruefalsetrueA","Global","SF_Pixel","1","5417"
"TSlateElementPSDefaultfalsetruetruefalseA","Global","SF_Pixel","1","3265"
"TSlateElementPSDefaultfalsetruetruetrueA","Global","SF_Pixel","1","5322"
"TSlateElementPSDefaulttruefalsefalsefalseA","Global","SF_Pixel","1","3134"
"TSlateElementPSDefaulttruefalsefalsetrueA","Global","SF_Pixel","1","5387"
"TSlateElementPSDefaulttruefalsetruefalseA","Global","SF_Pixel","1","3126"
"TSlateElementPSDefaulttruefalsetruetrueA","Global","SF_Pixel","1","5341"
"TSlateElementPSDefaulttruetruefalsefalseA","Global","SF_Pixel","1","3297"
"TSlateElementPSDefaulttruetruefalsetrueA","Global","SF_Pixel","1","5463"
"TSlateElementPSDefaulttruetruetruefalseA","Global","SF_Pixel","1","3273"
"TSlateElementPSDefaulttruetruetruetrueA","Global","SF_Pixel","1","5333"
"TSlateElementPSGrayscaleFontfalsetruefalsefalseA","Global","SF_Pixel","1","3223"
"TSlateElementPSGrayscaleFonttruetruefalsefalseA","Global","SF_Pixel","1","3231"
"TSlateElementPSLineSegmentfalsetruefalsefalseA","Global","SF_Pixel","1","3144"
"TSlateElementPSLineSegmenttruetruefalsefalseA","Global","SF_Pixel","1","2983"
"TSlateElementPSMsdfFontfalsetruefalsefalseA","Global","SF_Pixel","1","3338"
"TSlateElementPSMsdfFonttruetruefalsefalseA","Global","SF_Pixel","1","3341"
"TSlateElementPSRoundedBoxfalsetruefalsefalseA","Global","SF_Pixel","1","3817"
"TSlateElementPSRoundedBoxtruetruefalsefalseA","Global","SF_Pixel","1","3840"
"TSlateElementPSSdfFontfalsetruefalsefalseA","Global","SF_Pixel","1","3271"
"TSlateElementPSSdfFonttruetruefalsefalseA","Global","SF_Pixel","1","3315"
"TSpotPercentageCloserShadowProjectionPS5false","Global","SF_Pixel","1","7224"
"TSpotPercentageCloserShadowProjectionPS5true","Global","SF_Pixel","1","7283"
"FDeferredDecalAmbientOcclusionPS","Material","SF_Pixel","1","3239"
"FDeferredDecalEmissivePS","Material","SF_Pixel","1","3636"
"FDeferredDecalPS","Material","SF_Pixel","1","3373"
"FLightFunctionAtlasSlotPS","Material","SF_Pixel","2","4788"
"FLightFunctionPS","Material","SF_Pixel","2","8795"
"FLightFunctionVS","Material","SF_Vertex","1","2401"
"FPostProcessMaterialPS","Material","SF_Pixel","4","13888"
"FPostProcessMaterialVS","Material","SF_Vertex","2","4138"
"FTranslucentLightingInjectPS","Material","SF_Pixel","16","114929"
"FVolumetricFogLightFunctionPS","Material","SF_Pixel","8","28201"
"FAnisotropyPS","MeshMaterial","SF_Pixel","8","42533"
"FAnisotropyVS","MeshMaterial","SF_Vertex","6","40394"
"FDeepShadowDepthMeshPS","MeshMaterial","SF_Pixel","1","1202"
"FDeepShadowDepthMeshVS","MeshMaterial","SF_Vertex","1","5494"
"FDeepShadowDomMeshPS","MeshMaterial","SF_Pixel","1","2453"
"FDeepShadowDomMeshVS","MeshMaterial","SF_Vertex","1","5732"
"FDepthOnlyPS","MeshMaterial","SF_Pixel","21","64290"
"FHairMaterialPS","MeshMaterial","SF_Pixel","2","20037"
"FHairMaterialVS","MeshMaterial","SF_Vertex","1","3452"
"FHairVisibilityPS<HairVisibilityRenderMode_MSAA_Visibility>","MeshMaterial","SF_Pixel","1","1961"
"FHairVisibilityPS<HairVisibilityRenderMode_PPLL>","MeshMaterial","SF_Pixel","1","3911"
"FHairVisibilityPS<HairVisibilityRenderMode_Transmittance>","MeshMaterial","SF_Pixel","1","3024"
"FHairVisibilityPS<HairVisibilityRenderMode_TransmittanceAndHairCount>","MeshMaterial","SF_Pixel","1","3090"
"FHitProxyPS","MeshMaterial","SF_Pixel","43","121858"
"FHitProxyVS","MeshMaterial","SF_Vertex","42","316170"
"FLandscapePhysicalMaterialPS","MeshMaterial","SF_Pixel","1","1740"
"FLandscapePhysicalMaterialVS","MeshMaterial","SF_Vertex","1","5896"
"FLumenTranslucencyRadianceCacheMarkPS","MeshMaterial","SF_Pixel","6","39922"
"FLumenTranslucencyRadianceCacheMarkVS","MeshMaterial","SF_Vertex","12","80446"
"FMeshDecalsAmbientOcclusionPS","MeshMaterial","SF_Pixel","1","2464"
"FMeshDecalsEmissivePS","MeshMaterial","SF_Pixel","1","3151"
"FMeshDecalsPS","MeshMaterial","SF_Pixel","1","2518"
"FMeshDecalsVS","MeshMaterial","SF_Vertex","3","21422"
"FVelocityPS","MeshMaterial","SF_Pixel","36","143247"
"FVelocityVS","MeshMaterial","SF_Vertex","37","324687"
"TBasePassPSFCachedPointIndirectLightingPolicy","MeshMaterial","SF_Pixel","75","1664859"
"TBasePassPSFCachedPointIndirectLightingPolicySkylight","MeshMaterial","SF_Pixel","75","1721162"
"TBasePassPSFCachedVolumeIndirectLightingPolicy","MeshMaterial","SF_Pixel","64","1395690"
"TBasePassPSFCachedVolumeIndirectLightingPolicySkylight","MeshMaterial","SF_Pixel","64","1450914"
"TBasePassPSFNoLightMapPolicy","MeshMaterial","SF_Pixel","122","1945387"
"TBasePassPSFNoLightMapPolicySkylight","MeshMaterial","SF_Pixel","95","1788359"
"TBasePassPSFPrecomputedVolumetricLightmapLightingPolicy","MeshMaterial","SF_Pixel","75","1704126"
"TBasePassPSFPrecomputedVolumetricLightmapLightingPolicySkylight","MeshMaterial","SF_Pixel","75","1771540"
"TBasePassPSFSelfShadowedCachedPointIndirectLightingPolicy","MeshMaterial","SF_Pixel","11","273569"
"TBasePassPSFSelfShadowedCachedPointIndirectLightingPolicySkylight","MeshMaterial","SF_Pixel","11","284281"
"TBasePassPSFSelfShadowedTranslucencyPolicy","MeshMaterial","SF_Pixel","11","266627"
"TBasePassPSFSelfShadowedTranslucencyPolicySkylight","MeshMaterial","SF_Pixel","11","273837"
"TBasePassPSFSelfShadowedVolumetricLightmapPolicy","MeshMaterial","SF_Pixel","11","280023"
"TBasePassPSFSelfShadowedVolumetricLightmapPolicySkylight","MeshMaterial","SF_Pixel","11","290786"
"TBasePassPSTDistanceFieldShadowsAndLightMapPolicyHQ","MeshMaterial","SF_Pixel","12","229479"
"TBasePassPSTDistanceFieldShadowsAndLightMapPolicyHQSkylight","MeshMaterial","SF_Pixel","12","241563"
"TBasePassPSTLightMapPolicyHQ","MeshMaterial","SF_Pixel","12","224837"
"TBasePassPSTLightMapPolicyHQSkylight","MeshMaterial","SF_Pixel","12","239392"
"TBasePassPSTLightMapPolicyLQ","MeshMaterial","SF_Pixel","12","226372"
"TBasePassPSTLightMapPolicyLQSkylight","MeshMaterial","SF_Pixel","12","235191"
"TBasePassVSFCachedPointIndirectLightingPolicy","MeshMaterial","SF_Vertex","54","580651"
"TBasePassVSFCachedVolumeIndirectLightingPolicy","MeshMaterial","SF_Vertex","47","506733"
"TBasePassVSFNoLightMapPolicy","MeshMaterial","SF_Vertex","62","658079"
"TBasePassVSFPrecomputedVolumetricLightmapLightingPolicy","MeshMaterial","SF_Vertex","54","580651"
"TBasePassVSFSelfShadowedCachedPointIndirectLightingPolicy","MeshMaterial","SF_Vertex","7","73918"
"TBasePassVSFSelfShadowedTranslucencyPolicy","MeshMaterial","SF_Vertex","7","73918"
"TBasePassVSFSelfShadowedVolumetricLightmapPolicy","MeshMaterial","SF_Vertex","7","73918"
"TBasePassVSTDistanceFieldShadowsAndLightMapPolicyHQ","MeshMaterial","SF_Vertex","15","164806"
"TBasePassVSTLightMapPolicyHQ","MeshMaterial","SF_Vertex","15","164302"
"TBasePassVSTLightMapPolicyLQ","MeshMaterial","SF_Vertex","15","164302"
"TDepthOnlyVS<false>","MeshMaterial","SF_Vertex","41","270715"
"TDepthOnlyVS<true>","MeshMaterial","SF_Vertex","4","21073"
"THairVisiblityVS_MSAAVisibility_Culling","MeshMaterial","SF_Vertex","1","5256"
"THairVisiblityVS_MSAAVisibility_NoCulling","MeshMaterial","SF_Vertex","1","4999"
"THairVisiblityVS_PPLL","MeshMaterial","SF_Vertex","1","7307"
"THairVisiblityVS_Transmittance","MeshMaterial","SF_Vertex","1","6041"
"THairVisiblityVS_TransmittanceAndHairCount","MeshMaterial","SF_Vertex","1","6041"
"TLightMapDensityPSFDummyLightMapPolicy","MeshMaterial","SF_Pixel","16","69199"
"TLightMapDensityPSFNoLightMapPolicy","MeshMaterial","SF_Pixel","33","134911"
"TLightMapDensityPSTLightMapPolicyHQ","MeshMaterial","SF_Pixel","6","24496"
"TLightMapDensityPSTLightMapPolicyLQ","MeshMaterial","SF_Pixel","6","24496"
"TLightMapDensityVSFDummyLightMapPolicy","MeshMaterial","SF_Vertex","17","128794"
"TLightMapDensityVSFNoLightMapPolicy","MeshMaterial","SF_Vertex","39","285755"
"TLightMapDensityVSTLightMapPolicyHQ","MeshMaterial","SF_Vertex","10","77590"
"TLightMapDensityVSTLightMapPolicyLQ","MeshMaterial","SF_Vertex","10","77590"
"TShadowDepthPSPixelShadowDepth_NonPerspectiveCorrect","MeshMaterial","SF_Pixel","21","59967"
"TShadowDepthPSPixelShadowDepth_OnePassPointLight","MeshMaterial","SF_Pixel","21","59195"
"TShadowDepthPSPixelShadowDepth_PerspectiveCorrect","MeshMaterial","SF_Pixel","21","69865"
"TShadowDepthVSVertexShadowDepth_OnePassPointLight","MeshMaterial","SF_Vertex","39","273684"
"TShadowDepthVSVertexShadowDepth_OnePassPointLightPositionOnly","MeshMaterial","SF_Vertex","4","22764"
"TShadowDepthVSVertexShadowDepth_OutputDepth","MeshMaterial","SF_Vertex","39","291613"
"TShadowDepthVSVertexShadowDepth_OutputDepthPositionOnly","MeshMaterial","SF_Vertex","4","26963"
"TShadowDepthVSVertexShadowDepth_PerspectiveCorrect","MeshMaterial","SF_Vertex","39","287131"
"TShadowDepthVSVertexShadowDepth_PerspectiveCorrectPositionOnly","MeshMaterial","SF_Vertex","4","26256"
"FComputeKernelShader","ComputeKernel","SF_Compute","145","778599"
